orf,E_essential,U,D_enc,D_dec,D,D_dec_raw
YEL019C,1,11,0.5636363636363636,0.0001801929177484239,0.00010156328091274802,3.409260985116205e-05
YKL188C,0,7,0.3333333333333333,0.0007079651799599507,0.00023598839331998353,0.00013394744349653242
YNL214W,0,18,0.5424836601307189,0.003046897303972196,0.0016528920015012566,0.0005764748267515644
YMR110C,0,9,0.027777777777777776,0.0006391214000213101,1.775337222281417e-05,0.00012092215837736819
YDR329C,0,14,0.2967032967032967,0.0007576904587346267,0.00022480925698719693,0.0001433554965442784
YDL066W,0,19,0.15204678362573099,0.004957477955021819,0.0007537685779565338,0.0009379578502761317
YNL009W,0,9,0.2222222222222222,0.0005595957466301662,0.00012435461036225916,0.00010587585629124346
YLR174W,0,5,0.8,3.1351996779131075e-06,2.5081597423304863e-06,5.931816897144138e-07
YDL069C,0,1,0.0,0.0,0.0,0.0
YDL072C,0,6,0.2,0.00012713507475476977,2.5427014950953953e-05,2.405403362225427e-05
YKL065C,0,6,0.2,0.00026749014413302344,5.349802882660469e-05,5.060929828380025e-05
YDL073W,0,2,1.0,0.0,0.0,0.0
YDR420W,0,4,0.6666666666666666,1.638874204829622e-05,1.0925828032197479e-05,3.1007599831641243e-06
YFL034C-B,1,7,0.38095238095238093,0.00010722752821181438,4.084858217592929e-05,2.0287513684270946e-05
YOR365C,0,1,0.0,0.0,0.0,0.0
YLR098C,0,2,0.0,1.3419547808803099e-05,0.0,2.538986623565799e-06
YLR262C,0,29,0.07142857142857142,0.0049437449477568104,0.00035312463912548644,0.0009353595569324235
YNL304W,0,9,0.1388888888888889,0.0002654448686060557,3.6867342861952186e-05,5.022233090766623e-05
YDL078C,0,7,0.14285714285714285,0.0005235676806938953,7.479538295627076e-05,9.90593242598786e-05
YDL079C,0,2,0.0,7.832845107860398e-07,0.0,1.4819790678993185e-07
YKR021W,0,4,0.0,0.00018445915662180888,0.0,3.4899784845937595e-05
YOR166C,0,2,1.0,0.0,0.0,0.0
YKL214C,0,7,0.6666666666666666,1.317236663703392e-05,8.781577758022613e-06,2.4922197952299313e-06
YNL140C,0,6,0.6666666666666666,0.004566867873512037,0.0030445785823413575,0.0008640541848089019
YER063W,0,5,0.4,0.0010918417943272922,0.00043673671773091687,0.00020657713287690338
YDL085C-A,0,2,1.0,0.0,0.0,0.0
YDL085W,0,4,0.0,0.0011351152414558112,0.0,0.00021476449544532145
YPR054W,0,5,0.0,0.0014190373077024602,0.0,0.00026848272340696097
YKL093W,0,1,0.0,0.0,0.0,0.0
YDL086W,0,1,0.0,0.0,0.0,0.0
YPR028W,0,12,0.18181818181818182,0.0014546898809161418,0.0002644890692574803,0.00027522821198637916
YDL090C,0,4,0.16666666666666666,0.000967719089440991,0.0001612865149068318,0.00018309304146956167
YKL019W,1,2,0.0,7.665753031380858e-06,0.0,1.4503651452001435e-06
YDL091C,0,7,0.6190476190476191,0.0037431922321188435,0.0023172142389307126,0.0007082142514929355
YOR223W,0,7,0.6190476190476191,0.00012170093430572205,7.533867361782794e-05,2.3025890937620802e-05
YOL073C,0,6,0.8666666666666667,4.62579720868967e-05,4.009024247531047e-05,8.75203650937223e-06
YPR109W,0,5,1.0,0.0,0.0,0.0
YIR014W,0,5,1.0,0.0,0.0,0.0
YML019W,0,11,0.8,2.4961027034457952e-05,1.9968821627566363e-05,4.722641526667474e-06
YJL117W,0,5,0.1,0.001606423661513628,0.00016064236615136282,0.00030393633574501766
YOR085W,0,13,0.5641025641025641,0.00021803990245472833,0.00012299686805138522,4.1253282422302646e-05
YGR266W,0,1,0.0,0.0,0.0,0.0
YLR073C,0,14,0.5494505494505495,0.00013341778532432064,7.330647545292343e-05,2.5242726290822504e-05
YDL216C,0,20,0.35789473684210527,0.0006013309315622682,0.00021521317550649596,0.00011377217871465178
YDL099W,0,1,0.0,0.0,0.0,0.0
YGL020C,0,3,1.0,0.0,0.0,0.0
YJR104C,0,11,0.09090909090909091,0.005632338646513957,0.0005120307860467234,0.0010656419043800181
YMR031C,0,8,0.2857142857142857,0.0008025739754104666,0.00022930685011727617,0.00015184748525225812
YKL025C,0,6,0.06666666666666667,0.0003841348859238847,2.560899239492565e-05,7.267855451626477e-05
YMR086W,0,5,0.6,8.076962172743936e-05,4.846177303646361e-05,1.5281661653450953e-05
YDL103C,1,1,0.0,0.0,0.0,0.0
YDL104C,0,2,1.0,0.0,0.0,0.0
YKR095W-A,0,7,0.38095238095238093,0.0026289575176009256,0.0010015076257527335,0.0004974003644692733
YDL105W,1,11,0.45454545454545453,0.0002178073638436032,9.900334720163782e-05,4.12092859753641e-05
YLR007W,1,7,1.0,0.0,0.0,0.0
YKR099W,0,3,0.0,3.255412101571174e-05,0.0,6.159259535303701e-06
YDL107W,0,1,0.0,0.0,0.0,0.0
YDL125C,0,3,0.0,5.648121516918229e-05,0.0,1.0686280330789027e-05
YGL134W,0,7,0.3333333333333333,0.0012665049650474921,0.00042216832168249737,0.00023962351122038724
YOR352W,0,17,0.9705882352941176,6.76468845369741e-07,6.565727028588662e-07,1.2798831779756986e-07
YDL110C,0,4,0.3333333333333333,0.00027010197630645687,9.003399210215229e-05,5.1103458522716515e-05
YLR125W,0,3,0.0,1.6884557196053335e-05,0.0,3.1945685112794164e-06
YDR336W,0,19,0.7192982456140351,3.0169045956912692e-05,2.17005418286565e-05,5.7080018806665805e-06
YPR185W,0,26,0.3630769230769231,0.0016058659980501828,0.0005830528854459125,0.00030383082547788255
YDR425W,0,4,0.16666666666666666,0.00011320894835079343,1.886815805846557e-05,2.141920201976259e-05
YPL075W,1,6,0.26666666666666666,0.0001674851593942883,4.466270917181022e-05,3.168829422619804e-05
YOR176W,1,3,0.0,0.00015844804807808253,0.0,2.997846725777591e-05
YPL089C,0,9,0.08333333333333333,0.0005827402321500706,4.856168601250589e-05,0.00011025480705632076
YDL123W,0,7,0.19047619047619047,0.0005987934226915504,0.00011405589003648579,0.00011329208048990342
YGL023C,0,8,0.5714285714285714,5.8576553948735653e-05,3.3472316542134654e-05,1.1082719704821792e-05
YHL018W,0,3,0.0,0.0001642696325970163,0.0,3.107991459654797e-05
YKL077W,0,4,0.16666666666666666,0.00037219506177490645,6.203251029581773e-05,7.041953251091095e-05
YJL197W,0,3,0.3333333333333333,8.497772903940312e-06,2.832590967980104e-06,1.6077838121379074e-06
YGL108C,0,2,0.0,4.690058805568351e-05,0.0,8.873619842289691e-06
YLR450W,0,13,0.15384615384615385,0.000903978650639967,0.00013907363855999492,0.00017103331160371244
YJL048C,0,4,0.0,0.0006390314200088491,0.0,0.00012090513410417494
YKL039W,0,4,0.16666666666666666,0.0017301545972172542,0.000288359099536209,0.0003273463041842453
YGR078C,0,13,0.3333333333333333,0.0007877685096154029,0.0002625895032051343,0.00014904628210108575
YDL179W,0,5,0.4,0.00042420276293844814,0.00016968110517537926,8.025942126558407e-05
YNL289W,0,3,1.0,0.0,0.0,0.0
YDL129W,0,1,0.0,0.0,0.0,0.0
YDL130W-A,0,1,0.0,0.0,0.0,0.0
YDL131W,0,4,0.0,0.0003106922272392821,0.0,5.8783158735716035e-05
YHR079C,0,5,0.2,0.00011835499100789005,2.367099820157801e-05,2.2392836426586364e-05
YDR131C,0,2,1.0,0.0,0.0,0.0
YOL025W,0,6,0.5333333333333333,4.2815567621425986e-05,2.283496939809386e-05,8.100731486635189e-06
YLR306W,0,8,0.32142857142857145,0.000866691658616065,0.0002785794616980209,0.0001639785899893531
YLR267W,0,2,1.0,0.0,0.0,0.0
YML088W,0,12,0.3787878787878788,0.0001930789044870925,7.313594866935322e-05,3.653064639509563e-05
YLR352W,0,5,0.9,5.4636927030902295e-06,4.917323432781206e-06,1.0337339891080453e-06
YDR306C,0,5,0.9,5.4636927030902295e-06,4.917323432781206e-06,1.0337339891080453e-06
YLR063W,0,5,0.4,9.12021183833038e-06,3.648084735332152e-06,1.725549637851217e-06
YLR128W,0,6,0.5333333333333333,1.0317517403216705e-05,5.5026759483822425e-06,1.952080580389616e-06
YHR124W,0,7,0.0,0.0013910293320784127,0.0,0.00026318359735027184
YGL249W,0,5,0.3,0.0008483956654126863,0.00025451869962380585,0.00016051697692533043
YPR040W,1,8,0.21428571428571427,0.001942301698181029,0.00041620750675307763,0.0003674846649732687
YNL157W,0,4,0.16666666666666666,4.3586669031833696e-05,7.264444838638949e-06,8.246624343408916e-06
YOR386W,0,2,0.0,0.00456918341382127,0.0,0.0008644922864465453
YDR523C,0,7,0.047619047619047616,0.0010469208898200957,4.985337570571884e-05,0.00019807807036844607
YDL135C,0,6,0.13333333333333333,0.0031229050925169273,0.00041638734566892366,0.0005908555466648908
YNL267W,1,14,0.13186813186813187,0.0014175827930846385,0.0001869339946924798,0.00026820752835485885
YHR188C,1,6,0.4666666666666667,0.00849525284105356,0.0039644513258249945,0.0016073070147039573
YDR358W,0,5,0.1,0.00019829552303897156,1.982955230389716e-05,3.7517633804222606e-05
YDR277C,0,4,0.0,0.0001849748921907504,0.0,3.499736232988088e-05
YPL228W,1,5,0.4,0.00039280826601928296,0.0001571233064077132,7.431956331604505e-05
YJR110W,0,6,0.06666666666666667,0.0007926009555412271,5.284006370274847e-05,0.00014996058381524065
YOR262W,1,8,0.25,0.000489368577854246,0.0001223421444635615,9.258883316100117e-05
YDL141W,1,3,0.0,4.503652579930196e-06,0.0,8.52093812738556e-07
YDL142C,0,1,0.0,0.0,0.0,0.0
YML094W,0,12,0.4090909090909091,0.0003074384611131034,0.00012577027954626958,5.8167544201733014e-05
YKL142W,0,13,0.02564102564102564,0.0040797139272414394,0.00010460804941644716,0.0007718843612931677
YER072W,0,15,0.8666666666666667,0.00023553782438787873,0.00020413278113616158,4.456389991563754e-05
YLR260W,0,12,0.4696969696969697,0.004930941322846567,0.0023160481970945996,0.0009329371032966209
YJL012C,0,14,1.0,0.0,0.0,0.0
YJL111W,1,26,0.4646153846153846,0.003283408150687456,0.001525521940780941,0.0006212228230845217
YPL019C,0,15,0.8666666666666667,0.00015678688360962233,0.00013588196579500603,2.9664173927996462e-05
YFL004W,0,14,1.0,0.0,0.0,0.0
YDR089W,0,14,1.0,0.0,0.0,0.0
YJL014W,1,23,0.5612648221343873,0.0023726970908971826,0.0013317114107011855,0.00044891573556670675
YDR212W,1,29,0.37192118226600984,0.0027325532210941673,0.0010162944245941362,0.0005170007347034838
YGL121C,0,5,0.1,0.00046020328946190834,4.602032894619084e-05,8.707074282326208e-05
YOR281C,1,9,0.7777777777777778,0.0010827137017390882,0.0008421106569081797,0.00020485009219637338
YDL144C,0,1,0.0,0.0,0.0,0.0
YDR372C,0,11,0.38181818181818183,0.0034858737042501907,0.0013309699598046184,0.0006595294292051401
YFL042C,0,5,0.3,0.00013358989407540313,4.007696822262094e-05,2.527528937141382e-05
YMR025W,0,7,0.7142857142857143,6.088981436891778e-05,4.349272454922699e-05,1.1520389986067318e-05
YOL117W,0,9,0.5,0.00016476440199329832,8.238220099664916e-05,3.117352526784687e-05
YIR012W,1,7,0.42857142857142855,1.2709238669480582e-05,5.446816572634535e-06,2.4045957015294136e-06
YPL100W,0,5,0.5,6.128230907590675e-05,3.064115453795338e-05,1.159465022382374e-05
YPL250C,0,1,0.0,0.0,0.0,0.0
YLR431C,0,3,1.0,0.0,0.0,0.0
YNL242W,0,8,0.2857142857142857,0.00248187998747424,0.0007091085678497829,0.00046957320613732226
YKL179C,0,4,0.16666666666666666,3.542437284263412e-05,5.904062140439019e-06,6.702312930146161e-06
YDL151C,0,2,0.0,1.1834787345483103e-05,0.0,2.239148978121002e-06
YNL212W,0,5,0.4,4.90960546418992e-05,1.963842185675968e-05,9.289003458362852e-06
YDR505C,1,1,0.0,0.0,0.0,0.0
YOR087W,0,1,0.0,0.0,0.0,0.0
YDR104C,0,4,0.16666666666666666,0.000939993230159871,0.00015666553835997848,0.00017784729199688177
YPL105C,0,7,0.47619047619047616,1.4405721302728245e-05,6.85986728701345e-06,2.7255712496102453e-06
YDL160C-A,0,2,1.0,0.0,0.0,0.0
YOL086W-A,0,3,0.3333333333333333,0.00024353830516584231,8.117943505528077e-05,4.60775957544809e-05
YDR226W,0,7,0.14285714285714285,0.002755519205712806,0.0003936456008161151,0.0005213459129892596
YER170W,0,4,0.6666666666666666,0.0005741761432336578,0.0003827840954891052,0.00010863447621420876
YDL167C,0,3,0.0,1.3998304613863043e-05,0.0,2.6484877637890877e-06
YJL068C,0,1,0.0,0.0,0.0,0.0
YLR257W,0,2,0.0,1.7595365686343223e-05,0.0,3.329053910823143e-06
YDR376W,1,6,0.2,0.0025510479694130883,0.0005102095938826176,0.0004826598304725009
YDL173W,0,3,0.3333333333333333,0.0004746204359820118,0.00015820681199400392,8.979847573096247e-05
YGR121C,0,4,0.16666666666666666,0.001275651240462696,0.00021260854007711599,0.00024135399210286658
YPR138C,0,5,0.1,0.00629542455300439,0.000629542455300439,0.0011910981619857929
YDL174C,0,11,0.6727272727272727,9.493982589680711e-05,6.386861014876115e-05,1.7962672917900552e-05
YDL178W,0,3,0.3333333333333333,0.00011798969818182501,3.932989939394167e-05,2.2323722801278123e-05
YNL299W,0,5,1.0,0.0,0.0,0.0
YPR067W,0,8,0.14285714285714285,0.005760726636091518,0.0008229609480130739,0.0010899329902502959
YDL183C,0,1,0.0,0.0,0.0,0.0
YNL264C,0,2,0.0,4.486797296354899e-05,0.0,8.489047828141637e-06
YPL201C,0,8,0.25,0.0002760148058900399,6.900370147250998e-05,5.2222169483326776e-05
YMR237W,0,6,0.7333333333333333,2.8336071617685467e-05,2.077978585296934e-05,5.361202018633646e-06
YOR299W,0,9,0.2777777777777778,0.0005724380749023847,0.00015901057636177353,0.00010830563262671836
YPR176C,1,15,0.29523809523809524,0.0010793346473100664,0.0003186607053963053,0.00020421077303913926
YDR373W,1,7,0.2857142857142857,0.0003909002982790619,0.00011168579950830339,7.39585746568416e-05
YHR035W,0,8,1.0,0.0,0.0,0.0
YDL197C,0,1,0.0,0.0,0.0,0.0
YDL198C,0,1,0.0,0.0,0.0,0.0
YDL200C,0,2,1.0,0.0,0.0,0.0
YDL201W,0,5,1.0,0.0,0.0,0.0
YOL124C,0,6,0.6666666666666666,6.155906664803321e-05,4.1039377765355474e-05,1.1647012925131653e-05
YDR165W,0,6,0.6666666666666666,0.0002736648372644356,0.00018244322484295704,5.177755398724466e-05
YNL062C,1,7,0.5238095238095238,0.0015020091205176264,0.0007867666821758996,0.000284181040956269
YJL125C,1,8,0.35714285714285715,0.002955260685444809,0.0010554502448017174,0.0005591371226809986
YDL204W,0,1,0.0,0.0,0.0,0.0
YDR233C,1,14,0.10989010989010989,0.004845300486614547,0.0005324506029246754,0.000916733804890288
YDL205C,0,2,0.0,0.00010139490007402879,0.0,1.918397688608192e-05
YDL206W,0,1,0.0,0.0,0.0,0.0
YMR255W,0,7,0.5238095238095238,8.17272809880516e-05,4.280952813659846e-05,1.5462851369175454e-05
YGR283C,0,4,1.0,0.0,0.0,0.0
YNL292W,0,7,0.5714285714285714,1.83120821405496e-05,1.0464046937456914e-05,3.4646571007403007e-06
YOL008W,0,1,0.0,0.0,0.0,0.0
YDR381C-A,0,2,1.0,0.0,0.0,0.0
YNR067C,0,1,0.0,0.0,0.0,0.0
YIL104C,1,7,0.5714285714285714,6.238111682189805e-05,3.5646352469656025e-05,1.180254531900066e-05
YGR191W,1,1,0.0,0.0,0.0,0.0
YDR307W,0,3,0.0,0.0009364530810535546,0.0,0.0001771774936285292
YKR039W,0,5,0.1,0.0013332476260332414,0.00013332476260332414,0.0002522512633532006
YOR057W,1,10,0.13333333333333333,0.0009902652339665399,0.00013203536452887198,0.00018735878575386593
YKR066C,0,8,0.14285714285714285,0.00027183679861945525,3.883382837420789e-05,5.143168796157114e-05
YNL083W,0,9,0.5,0.0005384936146549253,0.00026924680732746264,0.00010188332006146751
YDL224C,0,3,1.0,0.0,0.0,0.0
YNL116W,0,7,0.23809523809523808,6.750605030857312e-05,1.6072869121088837e-05,1.2772185857916331e-05
YMR208W,0,3,0.0,1.9328298515320026e-05,0.0,3.656925858149405e-06
YDL231C,0,7,1.0,0.0,0.0,0.0
YDL232W,0,12,0.8333333333333334,1.026321640193464e-05,8.552680334945534e-06,1.9418067978549355e-06
YOR103C,1,11,0.8909090909090909,6.38825262595568e-06,5.691352339487787e-06,1.2086612899594573e-06
YMR149W,1,11,0.7272727272727273,0.0010865974383472217,0.000790252682434343,0.00020558489752945882
YGL226C-A,0,10,0.8,0.0019685478882149224,0.001574838310571938,0.0003724504601226333
YDL235C,1,5,0.4,0.00010595194591405221,4.238077836562088e-05,2.0046172736169035e-05
YIL147C,1,13,0.07692307692307693,0.0019908590174396858,0.0001531430013415143,0.00037667173936880595
YLR420W,0,1,0.0,0.0,0.0,0.0
YDL238C,0,1,0.0,0.0,0.0,0.0
YDL239C,0,8,0.25,0.0003298975153998639,8.247437884996598e-05,6.2416810959784e-05
YHR184W,0,3,0.0,0.00020007916409119872,0.0,3.785509977829044e-05
YPL070W,0,12,0.07575757575757576,0.0016262623521290805,0.00012320169334311217,0.0003076898280995552
YDR273W,0,3,0.0,5.080939012668531e-05,0.0,9.613167576225223e-06
YOL091W,0,6,0.26666666666666666,0.0004055800396223142,0.00010815467723261712,7.673599066511228e-05
YDL240W,0,2,0.0,1.010398832747052e-05,0.0,1.9116807491295577e-06
YDL246C,0,4,0.0,0.0011509374950026178,0.0,0.00021775807545877435
YJR159W,0,3,0.0,9.364642829600725e-05,0.0,1.7717961303606907e-05
YJR037W,0,1,0.0,0.0,0.0,0.0
YLR270W,0,6,0.06666666666666667,0.0009548741213198241,6.365827475465493e-05,0.00018066276567305697
YDR002W,1,12,0.3484848484848485,0.001425414221729258,0.0004967352590874687,0.0002696892394270498
YDR003W,0,1,0.0,0.0,0.0,0.0
YDR004W,0,9,0.3333333333333333,9.345036590635701e-05,3.115012196878567e-05,1.7680866180000748e-05
YHR079C-A,0,5,0.3,0.0007721116734331636,0.00023163350202994908,0.00014608399915381763
YHR205W,0,11,0.12727272727272726,0.0006132117491911437,7.804513171523646e-05,0.0001160200366504424
YDR006C,0,3,0.6666666666666666,4.595981326130653e-08,3.063987550753768e-08,8.69562467786663e-09
YDR007W,0,1,0.0,0.0,0.0,0.0
YGL026C,0,6,0.13333333333333333,0.005529818124028645,0.0007373090832038193,0.0010462449590477446
YDR011W,0,5,0.1,0.0003820452694771785,3.820452694771785e-05,7.228319781109399e-05
YIL121W,0,3,0.0,6.549391867082628e-05,0.0,1.2391489325821452e-05
YPL265W,0,2,0.0,3.3840144873948277e-06,0.0,6.402576033010659e-07
YDR014W-A,0,3,0.6666666666666666,2.3634367454194728e-05,1.575624496946315e-05,4.471636725588848e-06
YOR351C,0,7,0.09523809523809523,0.0005722212465996433,5.449726158091841e-05,0.00010826460857970019
YMR196W,0,3,0.0,2.687300887750247e-05,0.0,5.08438965657139e-06
YDR018C,0,1,0.0,0.0,0.0,0.0
YDR020C,0,1,0.0,0.0,0.0,0.0
YNR012W,0,3,0.0,0.00466333350773767,0.0,0.0008823055415924744
YIR001C,0,15,0.21904761904761905,0.0014178797191829865,0.0003105831765829399,0.000268263706953619
YGR072W,0,8,0.35714285714285715,8.318149071449897e-05,2.9707675255178205e-05,1.5737988735643725e-05
YDR023W,1,9,0.16666666666666666,0.0017521983219429807,0.00029203305365716343,0.0003315169903362385
YHR011W,0,8,0.25,0.0018565355532294658,0.00046413388830736645,0.0003512576580808325
YKR071C,1,7,0.19047619047619047,0.000883368821868931,0.00016826072797503447,0.00016713391944019146
YGR239C,0,7,0.3333333333333333,0.00015903372856173622,5.301124285391207e-05,3.0089278362208564e-05
YDR026C,0,5,0.3,2.0976790031740183e-05,6.293037009522055e-06,3.968821457679728e-06
YDR027C,0,10,0.2222222222222222,0.001308885575876942,0.0002908634613059871,0.0002476419486169092
YDR484W,0,7,0.3333333333333333,5.02981636949839e-05,1.676605456499463e-05,9.516443223795725e-06
YKR020W,0,5,0.5,0.00012146456350228586,6.073228175114293e-05,2.298116943756159e-05
YNL220W,0,2,0.0,1.9791407146360213e-05,0.0,3.7445462933698506e-06
YER129W,0,8,0.7142857142857143,4.029138805851861e-05,2.8779562898941865e-05,7.6231551750477115e-06
YDR031W,0,1,0.0,0.0,0.0,0.0
YDR033W,0,1,0.0,0.0,0.0,0.0
YIL160C,0,15,0.3523809523809524,0.0008412570278581683,0.0002964429526738308,0.00015916634234958745
YPL028W,1,7,0.2857142857142857,0.0006886248948539805,0.00019674996995828014,0.00013028824976812713
YIL082W,0,9,0.16666666666666666,0.00048181644389881423,8.030274064980237e-05,9.115996481421233e-05
YDR038C,0,1,0.0,0.0,0.0,0.0
YHL027W,0,5,0.1,8.255277788697373e-05,8.255277788697372e-06,1.5619035885525804e-05
YDR047W,1,2,0.0,2.9695387908298208e-05,0.0,5.618385489212053e-06
YGL155W,1,2,0.0,0.0001339756098493733,0.0,2.5348267030911863e-05
YOL063C,0,8,0.32142857142857145,5.5695732447595754e-05,1.7902199715298636e-05,1.0537666521176007e-05
YPR164W,0,11,0.21818181818181817,0.000319217344308913,6.96474205764901e-05,6.039611608066668e-05
YNL103W,1,9,0.3333333333333333,0.0018373604557501673,0.0006124534852500557,0.0003476297179520622
YPL141C,0,7,0.23809523809523808,0.0013008826283573403,0.00030973395913270004,0.0002461277860690446
YDR061W,0,1,0.0,0.0,0.0,0.0
YOL020W,0,1,0.0,0.0,0.0,0.0
YDR065W,0,1,0.0,0.0,0.0,0.0
YPR116W,0,5,0.1,0.006730851658721227,0.0006730851658721228,0.0012734812357453867
YDR067C,0,1,0.0,0.0,0.0,0.0
YDR068W,0,2,0.0,7.843285991744339e-06,0.0,1.4839544894930433e-06
YKL004W,1,5,0.1,0.0019033557416021,0.00019033557416021002,0.0003601160662540921
YER089C,0,8,0.03571428571428571,0.0004878274691362332,1.7422409612008327e-05,9.229725445237074e-05
YDR072C,0,4,0.16666666666666666,0.0027042906522227847,0.00045071510870379745,0.0005116534394492447
YDR367W,0,2,1.0,0.0,0.0,0.0
YDR077W,0,2,0.0,0.0001450708514211139,0.0,2.7447493497946826e-05
YIL152W,0,3,0.0,0.0003211798516558668,0.0,6.076742366670149e-05
YER123W,0,2,0.0,0.0010827137017390882,0.0,0.00020485009219637338
YDR081C,1,2,0.0,1.4563167028905205e-05,0.0,2.755360076953494e-06
YDR084C,0,6,0.4666666666666667,0.00010506535914188604,4.9030500932880154e-05,1.987842997857152e-05
YGL161C,0,11,0.2,0.0016179407066433933,0.00032358814132867867,0.0003061153677022864
YGL198W,0,7,0.42857142857142855,0.0006561682461321487,0.0002812149626280637,0.00012414743205022707
YDR208W,1,7,0.14285714285714285,0.0015981439127270415,0.0002283062732467202,0.00030236980222875134
YPR071W,0,2,0.0,7.465049867483977e-05,0.0,1.4123919842783399e-05
YHL032C,0,6,0.06666666666666667,0.00016878143498074645,1.1252095665383096e-05,3.193355035713213e-05
YDR111C,0,8,0.14285714285714285,0.0003290599604149734,4.7008565773567625e-05,6.225834504621999e-05
YGR207C,0,10,0.08888888888888889,0.002640437813450617,0.00023470558341783264,0.0004995724434403563
YJL044C,0,7,0.19047619047619047,0.0006470227236520014,0.00012324242355276217,0.0001224170936235193
YGR068C,0,4,0.0,0.00011486138637016858,0.0,2.1731844300057072e-05
YPL170W,0,7,0.047619047619047616,0.0012863324767361988,6.125392746362851e-05,0.00024337488851517187
YNL260C,1,2,1.0,0.0,0.0,0.0
YJR067C,1,2,1.0,0.0,0.0,0.0
YMR140W,0,7,0.19047619047619047,0.00029083382124004813,5.539691833143774e-05,5.5025936218552034e-05
YPL128C,1,9,0.2222222222222222,0.000405152684500331,9.003392988896244e-05,7.665513481559432e-05
YPL202C,0,2,1.0,0.0,0.0,0.0
YLR177W,0,4,0.5,0.00015803738061431551,7.901869030715776e-05,2.9900768723362243e-05
YMR275C,0,5,0.1,0.00030771333113366534,3.0771333113366536e-05,5.821954977713461e-05
YKR098C,0,1,0.0,0.0,0.0,0.0
YPL074W,0,5,0.0,0.00033587641978595885,0.0,6.354802331329682e-05
YML006C,0,4,0.3333333333333333,0.0002266288229537781,7.55429409845927e-05,4.287831141498243e-05
YNR014W,0,2,0.0,9.492650494669643e-06,0.0,1.7960152586021558e-06
YPR030W,0,4,0.16666666666666666,0.0011774609051360984,0.00019624348418934972,0.00022277632081992436
YKL062W,0,15,0.14285714285714285,0.0010178670510582754,0.00014540957872261076,0.00019258106636872052
YKL168C,0,2,1.0,0.0,0.0,0.0
YJL042W,0,2,0.0,1.448712044963151e-05,0.0,2.7409720178106077e-06
YOR018W,0,11,0.05454545454545454,0.0016946309630786844,9.243441616792823e-05,0.0003206252109564163
YGR097W,0,5,0.3,0.00016844790889679304,5.053437266903791e-05,3.1870447018790695e-05
YDR100W,0,4,0.5,1.7578217846072775e-05,8.789108923036387e-06,3.325809528993738e-06
YDR264C,0,10,0.15555555555555556,0.001679336888025901,0.0002612301825818068,0.0003177315626359151
YEL023C,0,11,0.0,0.004348508902048495,0.0,0.0008227405343356847
YLL049W,0,6,0.4,0.0001509058007155385,6.0362320286215405e-05,2.8551469460386515e-05
YDR107C,0,1,0.0,0.0,0.0,0.0
YPR078C,0,1,0.0,0.0,0.0,0.0
YIL078W,1,4,0.0,0.0005276849835923544,0.0,9.983832047743363e-05
YLR089C,0,7,0.19047619047619047,0.0004153510290292211,7.911448171985163e-05,7.858466781553501e-05
YKL106W,0,7,0.47619047619047616,0.0001875759415295518,8.932187691883419e-05,3.548948244991348e-05
YFL030W,0,3,0.3333333333333333,4.410119058635621e-05,1.4700396862118736e-05,8.34397213508428e-06
YIL005W,0,2,0.0,5.816050943255874e-06,0.0,1.100400382881529e-06
YOR335C,1,5,0.0,0.001092646802616995,0.0,0.00020672944093590327
YDR120C,0,4,0.0,0.0004660111351810001,0.0,8.816959077273133e-05
YHR155W,0,3,0.0,6.645857368982939e-05,0.0,1.2574002643296862e-05
YDR125C,0,1,0.0,0.0,0.0,0.0
YDR126W,0,1,0.0,0.0,0.0,0.0
YKL211C,0,10,0.24444444444444444,0.0012572964980016737,0.00030733914395596467,0.0002378812636434948
YMR299C,0,4,0.5,1.102617715035384e-05,5.51308857517692e-06,2.086159436419355e-06
YDR214W,0,13,0.2564102564102564,0.0005261687803948425,0.00013491507189611346,9.955145390845989e-05
YDR158W,0,7,0.14285714285714285,0.000443672113007517,6.338173042964528e-05,8.394303416366238e-05
YIL002W-A,0,3,0.3333333333333333,2.608361500409208e-05,8.69453833469736e-06,4.935035854649764e-06
YDR132C,0,2,0.0,1.761074671915936e-05,0.0,3.331964011605465e-06
YJL218W,0,3,0.0,0.00014239757036578243,0.0,2.694170709312729e-05
YDR135C,0,9,0.027777777777777776,0.0011728810059981726,3.258002794439368e-05,0.00022190980111194686
YDR150W,0,12,0.07575757575757576,0.0007829493258025094,5.931434286382648e-05,0.0001481344895867795
YPR115W,0,5,0.1,0.0002960884110071464,2.9608841100714642e-05,5.60201078047389e-05
YLL015W,0,2,1.0,0.0,0.0,0.0
YNL307C,0,17,0.022058823529411766,0.002946816248772115,6.500329960526725e-05,0.0005575394301163167
YNL044W,0,12,0.18181818181818182,0.0030722651627360783,0.0005585936659520143,0.0005812744410893703
YKL171W,0,5,0.0,0.00039927346725786094,0.0,7.554278333040666e-05
YJR099W,0,5,0.7,1.1876004271976875e-07,8.313202990383812e-08,2.2469472457320413e-08
YPR066W,0,4,0.6666666666666666,0.0002608612594181753,0.00017390750627878352,4.935510925597634e-05
YNL281W,0,9,0.25,0.0013454781635734829,0.0003363695408933707,0.000254565288509348
YHR160C,0,6,0.9333333333333333,3.56438538272279e-07,3.3267596905412707e-07,6.743838866187396e-08
YJR154W,0,8,0.5714285714285714,0.00027183002972191317,0.00015533144555537895,5.143040728203108e-05
